year,month,weekday,hour,day_type,weather,temp,humidity,windspeed,casual,registered,casual_mov_ave,registered_mov_ave
2011,1,6,4,2,3,9.02,93,8.9981,1.0,1.0,,
2011,1,6,5,2,2,9.02,93,6.0032,0.0,7.0,,
2011,1,6,6,2,2,9.02,93,6.0032,0.0,32.0,,
2011,1,6,7,2,2,9.84,92,7.0015,1.0,89.0,,
2011,1,6,8,2,2,9.84,93,7.0015,1.0,196.0,,
2011,1,6,9,2,2,9.84,93,7.0015,2.0,107.0,,
2011,1,6,10,2,2,10.66,93,8.9981,1.0,46.0,,
2011,1,6,11,2,2,11.48,87,6.0032,5.0,47.0,,
2011,1,6,12,2,2,12.3,81,6.0032,5.0,65.0,,
2011,1,6,13,2,1,16.4,62,19.0012,11.0,67.0,,
2011,1,6,14,2,1,16.4,58,16.9979,7.0,68.0,,
2011,1,6,15,2,1,16.4,54,19.0012,4.0,78.0,,
2011,1,6,16,2,1,15.58,58,26.0027,10.0,94.0,,
2011,1,6,17,2,1,14.76,57,22.0028,7.0,190.0,,
2011,1,6,18,2,1,13.94,61,19.0012,5.0,156.0,,
2011,1,6,19,2,1,13.12,57,27.9993,4.0,108.0,,
2011,1,6,20,2,1,13.12,49,19.9995,2.0,74.0,,
2011,1,6,21,2,1,13.12,49,27.9993,4.0,55.0,,
2011,1,6,22,2,1,12.3,52,11.0014,6.0,53.0,,
2011,1,6,23,2,1,12.3,52,31.0009,1.0,27.0,,
2011,2,5,0,2,2,6.56,64,7.0015,2.0,6.0,,
2011,2,5,1,2,2,6.56,69,7.0015,0.0,3.0,,
2011,2,5,2,2,2,6.56,69,0.0,0.0,2.0,,
2011,2,5,3,2,2,6.56,69,0.0,0.0,2.0,,
2011,2,5,5,2,3,5.74,93,0.0,0.0,3.0,,
2011,2,5,6,2,3,5.74,93,0.0,0.0,22.0,,
2011,2,5,7,2,3,6.56,93,0.0,0.0,52.0,,
2011,2,5,8,2,3,6.56,93,0.0,3.0,132.0,,
2011,2,5,9,2,2,6.56,93,0.0,2.0,114.0,,
2011,2,5,10,2,2,6.56,93,0.0,0.0,47.0,,
2011,2,5,11,2,2,7.38,86,0.0,2.0,49.0,,
2011,2,5,12,2,2,8.2,86,0.0,2.0,53.0,,
2011,2,5,13,2,2,8.2,86,0.0,3.0,49.0,,
2011,2,5,14,2,2,9.02,80,6.0032,5.0,49.0,,
2011,2,5,15,2,2,9.84,75,0.0,7.0,45.0,,
2011,2,5,16,2,2,9.84,75,8.9981,3.0,61.0,,
2011,2,5,17,2,2,9.84,75,0.0,4.0,172.0,,
2011,2,5,18,2,2,9.84,81,7.0015,3.0,165.0,,
2011,2,5,19,2,2,9.84,81,8.9981,3.0,105.0,,
2011,2,5,20,2,2,9.02,87,8.9981,5.0,69.0,,
2011,2,5,21,2,2,9.02,87,8.9981,0.0,64.0,,
2011,2,5,22,2,2,9.02,87,6.0032,2.0,34.0,,
2011,2,5,23,2,3,8.2,93,12.998,1.0,15.0,,
2011,2,6,0,2,3,9.02,93,7.0015,0.0,2.0,,
2011,2,6,1,2,3,9.02,93,12.998,0.0,3.0,,
2011,2,6,2,2,3,9.02,93,8.9981,4.0,0.0,,
2011,2,6,3,2,3,9.02,93,8.9981,0.0,1.0,,
2011,2,6,4,2,3,9.02,93,19.0012,0.0,1.0,,
2011,2,6,5,2,3,9.02,93,7.0015,0.0,3.0,,
2011,2,6,6,2,3,9.02,93,7.0015,1.0,17.0,,
2011,2,6,7,2,3,9.02,93,15.0013,1.0,48.0,,
2011,2,6,8,2,3,9.02,93,15.0013,1.0,154.0,,
2011,2,6,9,2,2,9.84,93,6.0032,4.0,119.0,,
2011,2,6,10,2,2,9.02,100,0.0,2.0,59.0,,
2011,2,6,11,2,2,9.84,93,12.998,5.0,47.0,,
2011,2,6,12,2,2,9.84,93,15.0013,3.0,61.0,,
2011,2,6,13,2,1,13.94,93,11.0014,1.0,74.0,,
2011,2,6,14,2,1,15.58,82,26.0027,2.0,61.0,,
2011,2,6,15,2,1,15.58,76,22.0028,10.0,66.0,,
2011,2,6,16,2,1,14.76,71,19.9995,8.0,95.0,,
2011,2,6,17,2,1,14.76,53,35.0008,7.0,183.0,,
2011,2,6,18,2,1,13.94,42,36.9974,7.0,175.0,,
2011,2,6,19,2,1,11.48,45,32.9975,3.0,88.0,,
2011,2,6,20,2,1,9.84,48,36.9974,4.0,71.0,,
2011,2,6,21,2,1,9.02,47,22.0028,1.0,62.0,,
2011,2,6,22,2,1,9.02,44,16.9979,5.0,35.0,,
2011,2,6,23,2,1,8.2,44,30.0026,3.0,29.0,,
2011,2,4,0,2,1,8.2,40,30.0026,1.0,11.0,,
2011,2,4,1,2,1,8.2,44,35.0008,0.0,5.0,,
2011,2,4,2,2,1,7.38,43,16.9979,0.0,2.0,,
2011,2,4,3,2,1,7.38,43,16.9979,0.0,1.0,,
2011,2,4,5,2,1,6.56,50,19.9995,0.0,2.0,,
2011,2,4,6,2,1,6.56,43,23.9994,0.0,39.0,,
2011,2,4,7,2,1,5.74,50,22.0028,1.0,86.0,,
2011,2,4,8,2,1,5.74,50,23.9994,4.0,184.0,,
2011,2,4,9,2,1,6.56,47,19.9995,6.0,127.0,,
2011,2,4,10,2,1,7.38,43,22.0028,2.0,50.0,,
2011,2,4,11,2,1,7.38,43,30.0026,9.0,55.0,,
2011,2,4,12,2,1,8.2,40,23.9994,2.0,67.0,,
2011,2,4,13,2,1,8.2,40,27.9993,4.0,47.0,,
2011,2,4,14,2,1,9.02,37,26.0027,4.0,43.0,,
2011,2,4,15,2,1,9.02,37,22.0028,4.0,56.0,,
2011,2,4,16,2,1,9.02,37,16.9979,5.0,73.0,,
2011,2,4,17,2,1,8.2,40,12.998,5.0,170.0,,
2011,2,4,18,2,1,8.2,40,11.0014,2.0,145.0,,
2011,2,4,19,2,1,8.2,40,0.0,4.0,92.0,,
2011,2,4,20,2,1,8.2,47,6.0032,1.0,108.0,,
2011,2,4,21,2,1,7.38,55,7.0015,1.0,53.0,,
2011,2,4,22,2,1,7.38,51,6.0032,2.0,39.0,,
2011,2,4,23,2,1,8.2,47,7.0015,4.0,34.0,,
2011,2,0,0,2,2,8.2,44,0.0,3.0,10.0,,
2011,2,0,1,2,2,6.56,59,0.0,0.0,7.0,,
2011,2,0,2,2,2,5.74,63,7.0015,0.0,1.0,,
2011,2,0,3,2,2,5.74,63,7.0015,0.0,1.0,,
2011,2,0,5,2,2,5.74,63,8.9981,0.0,7.0,,
2011,2,0,6,2,2,6.56,55,0.0,2.0,26.0,,
2011,2,0,7,2,1,5.74,59,0.0,0.0,87.0,,
2011,2,0,8,2,1,5.74,74,8.9981,3.0,217.0,,
2011,2,0,9,2,2,6.56,80,8.9981,3.0,124.0,,
2011,2,0,10,2,2,8.2,51,8.9981,5.0,46.0,,
2011,2,0,11,2,1,9.02,51,11.0014,3.0,61.0,,
2011,2,0,12,2,2,9.84,48,11.0014,8.0,78.0,,
2011,2,0,13,2,2,10.66,50,15.0013,9.0,73.0,,
2011,2,0,14,2,2,11.48,45,11.0014,15.0,76.0,,
2011,2,0,15,2,2,11.48,48,16.9979,9.0,81.0,,
2011,2,0,16,2,2,12.3,42,15.0013,8.0,91.0,,
2011,2,0,17,2,2,10.66,56,8.9981,10.0,195.0,,
2011,2,0,18,2,2,9.84,60,7.0015,3.0,152.0,,
2011,2,0,19,2,2,9.84,65,8.9981,1.0,102.0,,
2011,2,0,20,2,2,9.84,65,11.0014,2.0,69.0,,
2011,2,0,21,2,2,9.84,70,11.0014,2.0,41.0,,
2011,2,0,22,2,2,9.84,65,11.0014,1.0,45.0,,
2011,2,0,23,2,2,9.84,70,8.9981,1.0,30.0,,
2011,2,2,0,1,2,9.84,70,11.0014,3.0,36.0,,
2011,2,2,1,1,2,9.84,65,11.0014,1.0,17.0,,
2011,2,2,2,1,2,9.84,75,11.0014,5.0,12.0,,
2011,2,2,3,1,2,9.84,75,11.0014,1.0,10.0,,
2011,2,2,4,1,3,9.02,93,8.9981,0.0,8.0,,
2011,2,2,5,1,3,8.2,100,6.0032,0.0,9.0,,
2011,2,2,6,1,3,8.2,100,0.0,0.0,4.0,,
2011,2,2,7,1,3,9.02,93,6.0032,0.0,4.0,,
2011,2,2,8,1,3,8.2,100,6.0032,0.0,10.0,,
2011,2,2,9,1,3,8.2,100,6.0032,3.0,17.0,,
2011,2,2,10,1,3,8.2,100,8.9981,3.0,31.0,,
2011,2,2,11,1,3,9.02,100,8.9981,1.0,46.0,,
2011,2,2,12,1,3,9.02,100,11.0014,10.0,42.0,,
2011,2,2,13,1,3,9.02,100,11.0014,10.0,62.0,,
2011,2,2,14,1,3,9.02,100,0.0,5.0,50.0,,
2011,2,2,15,1,3,9.02,100,0.0,11.0,49.0,,
2011,2,2,16,1,3,9.02,100,8.9981,8.0,63.0,,
2011,2,2,17,1,2,9.84,100,19.0012,14.0,64.0,,
2011,2,2,18,1,2,11.48,93,30.0026,2.0,81.0,,
2011,2,2,19,1,2,11.48,93,30.0026,6.0,78.0,,
2011,2,2,20,1,1,12.3,87,16.9979,5.0,64.0,,
2011,2,2,21,1,1,10.66,100,12.998,3.0,53.0,,
2011,2,2,22,1,1,10.66,93,8.9981,2.0,43.0,,
2011,2,2,23,1,1,10.66,93,15.0013,7.0,52.0,,
2011,2,3,0,1,1,10.66,70,12.998,2.0,37.0,,
2011,2,3,1,1,1,10.66,65,27.9993,4.0,40.0,,
2011,2,3,2,1,1,10.66,60,22.0028,0.0,20.0,,
2011,2,3,3,1,1,10.66,60,6.0032,3.0,10.0,,
2011,2,3,4,1,1,10.66,60,23.9994,0.0,2.0,,
2011,2,3,5,1,1,10.66,60,15.0013,0.0,1.0,,
2011,2,3,6,1,1,10.66,60,15.0013,0.0,1.0,,
2011,2,3,7,1,1,9.84,65,11.0014,0.0,8.0,,
2011,2,3,8,1,1,9.84,65,7.0015,2.0,21.0,,
2011,2,3,9,1,1,11.48,56,7.0015,7.0,38.0,,
2011,2,3,10,1,1,12.3,52,16.9979,15.0,74.0,,
2011,2,3,11,1,1,13.12,49,16.9979,28.0,89.0,,
2011,2,3,12,1,1,13.94,46,0.0,48.0,126.0,,
2011,2,3,13,1,1,13.94,46,0.0,47.0,135.0,,
2011,2,3,14,1,1,13.94,46,6.0032,47.0,114.0,,
2011,2,3,15,1,1,13.94,46,6.0032,52.0,130.0,,
2011,2,3,16,1,1,13.94,49,7.0015,42.0,115.0,,
2011,2,3,17,1,1,13.94,46,0.0,24.0,97.0,,
2011,2,3,18,1,1,12.3,56,11.0014,13.0,65.0,,
2011,2,3,19,1,1,11.48,61,8.9981,1.0,20.0,,
2011,2,3,20,1,1,11.48,61,7.0015,5.0,21.0,,
2011,2,3,21,1,1,10.66,60,0.0,5.0,22.0,,
2011,2,3,22,1,1,10.66,60,0.0,5.0,57.0,,
2011,2,3,23,1,1,9.84,65,0.0,4.0,26.0,,
2011,2,1,0,2,1,9.84,65,0.0,1.0,14.0,,
2011,2,1,1,2,1,9.02,75,0.0,1.0,4.0,,
2011,2,1,2,2,1,8.2,80,0.0,0.0,3.0,,
2011,2,1,3,2,1,8.2,86,0.0,0.0,1.0,,
2011,2,1,4,2,1,8.2,86,0.0,1.0,1.0,,
2011,2,1,5,2,1,8.2,86,0.0,1.0,9.0,,
2011,2,1,6,2,1,7.38,93,0.0,1.0,29.0,,
2011,2,1,7,2,1,7.38,86,0.0,6.0,89.0,,
2011,2,1,8,2,2,6.56,100,0.0,7.0,223.0,,
2011,2,1,9,2,1,9.02,80,0.0,3.0,115.0,,
2011,2,1,10,2,1,9.84,75,7.0015,6.0,49.0,,
2011,2,1,11,2,1,12.3,65,6.0032,11.0,36.0,,
2011,2,1,12,2,2,13.12,62,0.0,7.0,59.0,,
2011,2,1,13,2,2,14.76,57,6.0032,10.0,54.0,,
2011,2,1,14,2,2,14.76,57,6.0032,8.0,52.0,,
2011,2,1,15,2,2,15.58,54,6.0032,4.0,46.0,,
2011,2,1,16,2,2,14.76,57,8.9981,16.0,98.0,,
2011,2,1,17,2,2,13.12,70,11.0014,9.0,207.0,,
2011,2,1,18,2,2,13.94,66,8.9981,5.0,170.0,,
2011,2,1,19,2,2,13.12,70,0.0,5.0,123.0,,
2011,2,1,20,2,2,13.12,70,7.0015,6.0,82.0,,
2011,2,1,21,2,1,13.12,70,0.0,3.0,75.0,,
2011,2,1,22,2,1,11.48,81,6.0032,3.0,34.0,,
2011,2,1,23,2,2,12.3,81,0.0,6.0,19.0,,
2011,2,5,0,2,2,11.48,87,0.0,4.0,6.0,,
2011,2,5,1,2,2,11.48,87,0.0,0.0,4.0,,
2011,2,5,2,2,2,10.66,93,7.0015,1.0,1.0,,
2011,2,5,3,2,3,11.48,93,11.0014,0.0,1.0,,
2011,2,5,4,2,1,10.66,93,11.0014,0.0,3.0,,
2011,2,5,5,2,1,10.66,81,22.0028,0.0,2.0,,
2011,2,5,6,2,1,10.66,70,22.0028,0.0,39.0,,
2011,2,5,7,2,1,9.84,65,27.9993,3.0,97.0,,
2011,2,5,8,2,1,9.84,56,32.9975,7.0,236.0,,
2011,2,5,9,2,1,9.84,52,32.9975,7.0,128.0,,
2011,2,5,10,2,1,9.02,47,36.9974,4.0,44.0,,
2011,2,5,11,2,1,9.02,47,31.0009,1.0,49.0,,
2011,2,5,12,2,1,9.84,38,32.9975,2.0,63.0,,
2011,2,5,13,2,2,9.84,32,30.0026,2.0,48.0,,
2011,2,5,14,2,1,9.02,37,27.9993,3.0,61.0,,
2011,2,5,15,2,1,9.02,35,26.0027,6.0,45.0,,
2011,2,5,16,2,1,9.02,35,35.0008,4.0,79.0,,
2011,2,5,17,2,1,9.02,32,39.0007,4.0,172.0,,
2011,2,5,18,2,1,8.2,32,26.0027,1.0,151.0,,
2011,2,5,19,2,1,6.56,40,31.0009,1.0,100.0,,
2011,2,5,20,2,1,6.56,40,22.0028,3.0,53.0,,
2011,2,5,21,2,1,5.74,33,31.0009,8.0,46.0,,
2011,2,5,22,2,1,4.92,33,23.9994,0.0,29.0,,
2011,2,5,23,2,1,4.92,33,22.0028,3.0,9.0,,
2011,2,6,0,2,1,4.1,36,23.9994,0.0,17.0,,
2011,2,6,1,2,1,4.1,36,15.0013,0.0,7.0,,
2011,2,6,2,2,1,3.28,38,19.0012,1.0,2.0,,
2011,2,6,3,2,1,2.46,45,8.9981,0.0,2.0,,
2011,2,6,5,2,1,2.46,45,7.0015,0.0,7.0,,
2011,2,6,6,2,1,2.46,45,0.0,0.0,43.0,,
2011,2,6,7,2,1,2.46,49,7.0015,4.0,95.0,,
2011,2,6,8,2,1,4.1,42,0.0,1.0,198.0,,
2011,2,6,9,2,1,4.92,39,11.0014,4.0,119.0,,
2011,2,6,10,2,1,5.74,36,0.0,8.0,51.0,,
2011,2,6,11,2,2,5.74,43,11.0014,1.0,40.0,,
2011,2,6,12,2,2,7.38,40,15.0013,4.0,57.0,,
2011,2,6,13,2,1,7.38,40,16.9979,2.0,67.0,,
2011,2,6,14,2,1,8.2,34,19.9995,2.0,56.0,,
2011,2,6,15,2,2,8.2,34,19.0012,3.0,61.0,,
2011,2,6,16,2,2,8.2,37,16.9979,7.0,72.0,,
2011,2,6,17,2,2,8.2,34,16.9979,9.0,157.0,,
2011,2,6,18,2,2,7.38,47,19.9995,2.0,168.0,,
2011,2,6,19,2,3,5.74,86,16.9979,1.0,87.0,,
2011,2,6,20,2,3,5.74,86,11.0014,0.0,84.0,,
2011,2,6,21,2,2,5.74,86,11.0014,0.0,83.0,,
2011,2,6,22,2,3,6.56,80,11.0014,4.0,42.0,,
2011,2,6,23,2,3,6.56,80,12.998,0.0,37.0,,
2011,2,4,0,2,3,5.74,86,12.998,0.0,16.0,,
2011,2,4,1,2,3,5.74,80,8.9981,0.0,7.0,,
2011,2,4,2,2,3,5.74,80,8.9981,0.0,3.0,,
2011,2,4,4,2,2,5.74,59,15.0013,0.0,1.0,,
2011,2,4,5,2,2,4.92,50,15.0013,0.0,6.0,,
2011,2,4,6,2,2,4.92,54,19.0012,0.0,26.0,,
2011,2,4,7,2,1,4.1,50,27.9993,0.0,99.0,,
2011,2,4,8,2,1,4.1,49,22.0028,5.0,173.0,,
2011,2,4,9,2,1,4.92,42,23.9994,1.0,121.0,,
2011,2,4,10,2,1,4.92,42,19.9995,1.0,34.0,,
2011,2,4,11,2,1,5.74,39,23.9994,1.0,44.0,,
2011,2,4,12,2,1,6.56,34,26.0027,4.0,65.0,,
2011,2,4,13,2,1,7.38,29,19.9995,3.0,59.0,,
2011,2,4,14,2,1,8.2,27,19.0012,6.0,42.0,,
2011,2,4,15,2,1,8.2,25,16.9979,0.0,50.0,,
2011,2,4,16,2,1,8.2,27,19.9995,4.0,76.0,,
2011,2,4,17,2,1,7.38,26,12.998,6.0,159.0,,
2011,2,4,18,2,1,6.56,28,8.9981,3.0,157.0,,
2011,2,4,19,2,1,5.74,28,7.0015,2.0,110.0,,
2011,2,4,20,2,1,5.74,31,6.0032,4.0,93.0,,
2011,2,4,21,2,1,5.74,39,0.0,2.0,70.0,,
2011,2,4,22,2,1,4.92,39,0.0,4.0,47.0,,
2011,2,4,23,2,1,4.92,42,7.0015,1.0,33.0,,
2011,2,0,0,2,1,4.1,49,7.0015,2.0,12.0,,
2011,2,0,1,2,1,4.1,54,6.0032,1.0,6.0,,
2011,2,0,2,2,1,4.1,54,6.0032,0.0,3.0,,
2011,2,0,5,2,1,3.28,63,6.0032,0.0,4.0,,
2011,2,0,6,2,1,4.1,68,0.0,1.0,23.0,,
2011,2,0,7,2,1,3.28,73,0.0,1.0,73.0,,
2011,2,0,8,2,1,4.1,74,11.0014,4.0,212.0,,
2011,2,0,9,2,1,4.92,74,15.0013,8.0,132.0,,
2011,2,0,10,2,1,5.74,69,12.998,5.0,39.0,,
2011,2,0,11,2,1,9.02,47,8.9981,12.0,52.0,,
2011,2,0,12,2,1,9.02,47,8.9981,7.0,64.0,,
2011,2,0,13,2,1,9.84,35,12.998,21.0,89.0,,
2011,2,0,14,2,1,12.3,26,16.9979,17.0,67.0,,
2011,2,0,15,2,1,13.12,21,11.0014,12.0,62.0,,
2011,2,0,16,2,1,12.3,28,12.998,14.0,111.0,,
2011,2,0,17,2,1,12.3,24,0.0,18.0,193.0,,
2011,2,0,18,2,1,11.48,28,0.0,9.0,165.0,,
2011,2,0,19,2,1,10.66,33,0.0,7.0,94.0,,
2011,2,0,20,2,1,9.02,55,8.9981,2.0,61.0,,
2011,2,0,21,2,1,8.2,59,8.9981,1.0,46.0,,
2011,2,0,22,2,1,8.2,64,6.0032,2.0,41.0,,
2011,2,0,23,2,1,7.38,69,0.0,5.0,48.0,,
2011,2,2,0,1,1,6.56,69,6.0032,3.0,27.0,,
2011,2,2,1,1,1,5.74,86,0.0,2.0,22.0,,
2011,2,2,2,1,1,5.74,80,0.0,2.0,13.0,,
2011,2,2,3,1,1,4.92,80,0.0,3.0,7.0,,
2011,2,2,4,1,1,4.92,74,6.0032,0.0,4.0,,
2011,2,2,5,1,1,4.92,74,6.0032,0.0,1.0,,
2011,2,2,6,1,1,4.92,93,12.998,1.0,1.0,,
2011,2,2,7,1,1,4.92,80,7.0015,2.0,9.0,,
2011,2,2,8,1,1,5.74,86,8.9981,2.0,28.0,,
2011,2,2,9,1,1,6.56,64,8.9981,5.0,38.0,,
2011,2,2,10,1,1,9.02,41,16.9979,13.0,71.0,,
2011,2,2,11,1,1,12.3,28,22.0028,30.0,84.0,,
2011,2,2,12,1,1,12.3,39,31.0009,27.0,93.0,,
2011,2,2,13,1,1,12.3,39,27.9993,32.0,103.0,,
2011,2,2,14,1,1,13.94,31,19.0012,30.0,90.0,,
2011,2,2,15,1,1,13.94,29,27.9993,47.0,127.0,,
2011,2,2,16,1,1,13.94,29,27.9993,42.0,103.0,,
2011,2,2,17,1,1,13.12,31,35.0008,24.0,113.0,,
2011,2,2,18,1,1,11.48,38,22.0028,4.0,60.0,,
2011,2,2,19,1,1,11.48,38,11.0014,2.0,39.0,,
2011,2,2,20,1,1,10.66,41,15.0013,1.0,39.0,,
2011,2,2,21,1,1,10.66,41,0.0,9.0,42.0,,
2011,2,2,22,1,1,9.84,44,6.0032,6.0,39.0,,
2011,2,2,23,1,1,9.02,51,8.9981,1.0,31.0,,
2011,2,3,0,1,1,8.2,64,7.0015,5.0,34.0,,
2011,2,3,1,1,1,8.2,59,6.0032,1.0,23.0,,
2011,2,3,2,1,2,8.2,75,6.0032,1.0,19.0,,
2011,2,3,3,1,2,8.2,69,7.0015,4.0,8.0,,
2011,2,3,4,1,2,8.2,69,11.0014,0.0,2.0,,
2011,2,3,6,1,2,8.2,69,8.9981,2.0,3.0,,
2011,2,3,7,1,2,9.02,55,0.0,0.0,3.0,,
2011,2,3,8,1,2,9.02,64,12.998,1.0,11.0,,
2011,2,3,9,1,2,9.84,60,15.0013,12.0,35.0,,
2011,2,3,10,1,1,12.3,45,22.0028,19.0,86.0,,
2011,2,3,11,1,1,13.12,39,30.0026,26.0,86.0,,
2011,2,3,12,1,1,14.76,32,31.0009,58.0,94.0,,
2011,2,3,13,1,1,15.58,29,23.9994,62.0,92.0,,
2011,2,3,14,1,2,16.4,30,27.9993,51.0,110.0,,
2011,2,3,15,1,2,16.4,30,19.9995,40.0,122.0,,
2011,2,3,16,1,2,17.22,28,22.0028,28.0,106.0,,
2011,2,3,17,1,1,17.22,28,22.0028,30.0,95.0,,
2011,2,3,18,1,1,16.4,32,19.9995,17.0,78.0,,
2011,2,3,19,1,1,16.4,35,19.0012,11.0,50.0,,
2011,2,3,20,1,1,16.4,35,22.0028,15.0,32.0,,
2011,2,3,21,1,1,16.4,35,23.9994,6.0,45.0,,
2011,2,3,22,1,1,16.4,35,19.9995,5.0,31.0,,
2011,2,3,23,1,1,16.4,35,23.9994,3.0,27.0,,
2011,2,1,0,2,1,15.58,37,23.9994,3.0,8.0,,
2011,2,1,1,2,1,15.58,37,23.9994,1.0,6.0,,
2011,2,1,2,2,1,14.76,40,19.9995,0.0,2.0,,
2011,2,1,3,2,1,13.94,46,15.0013,1.0,1.0,,
2011,2,1,4,2,1,13.12,53,19.0012,0.0,2.0,,
2011,2,1,5,2,1,13.12,53,19.0012,0.0,3.0,,
2011,2,1,6,2,1,13.94,46,19.9995,1.0,25.0,,
2011,2,1,7,2,1,13.94,46,19.9995,2.0,96.0,,
2011,2,1,8,2,1,15.58,40,31.0009,7.0,249.0,,
2011,2,1,9,2,1,16.4,37,26.0027,8.0,122.0,,
2011,2,1,10,2,1,18.04,33,15.0013,9.0,46.0,,
2011,2,1,11,2,1,21.32,23,16.9979,10.0,43.0,,
2011,2,1,12,2,1,22.96,22,30.0026,27.0,99.0,,
2011,2,1,13,2,1,23.78,19,26.0027,27.0,93.0,,
2011,2,1,14,2,1,24.6,15,32.9975,14.0,76.0,,
2011,2,1,15,2,1,22.96,21,43.9989,19.0,71.0,,
2011,2,1,16,2,1,21.32,27,31.0009,16.0,102.0,,
2011,2,1,17,2,1,18.86,33,40.9973,25.0,218.0,,
2011,2,1,18,2,1,16.4,40,40.9973,11.0,194.0,,
2011,2,1,19,2,1,15.58,43,32.9975,12.0,86.0,,
2011,2,1,20,2,1,14.76,46,31.0009,5.0,65.0,,
2011,2,1,21,2,1,14.76,50,35.0008,8.0,35.0,,
2011,2,1,22,2,1,13.94,46,43.9989,1.0,44.0,,
2011,2,1,23,2,1,13.12,49,32.9975,1.0,19.0,,
2011,2,5,0,2,1,12.3,49,27.9993,7.0,12.0,,
2011,2,5,1,2,1,12.3,42,51.9987,0.0,5.0,,
2011,2,5,2,2,1,11.48,41,46.0022,1.0,2.0,,
2011,2,5,4,2,1,9.02,37,35.0008,0.0,1.0,,
2011,2,5,5,2,1,9.02,32,31.0009,0.0,4.0,,
2011,2,5,6,2,1,8.2,32,22.0028,0.0,30.0,,
2011,2,5,7,2,1,8.2,32,23.9994,2.0,103.0,,
2011,2,5,8,2,1,8.2,32,23.9994,10.0,213.0,,
2011,2,5,9,2,1,9.02,29,30.0026,2.0,108.0,,
2011,2,5,10,2,1,9.84,27,19.0012,5.0,47.0,,
2011,2,5,11,2,1,10.66,25,16.9979,11.0,46.0,,
2011,2,5,12,2,1,11.48,24,16.9979,6.0,65.0,,
2011,2,5,13,2,1,13.12,21,15.0013,14.0,68.0,,
2011,2,5,14,2,1,13.94,19,15.0013,10.0,69.0,,
2011,2,5,15,2,1,13.94,19,11.0014,11.0,74.0,,
2011,2,5,16,2,1,13.94,19,16.9979,21.0,77.0,,
2011,2,5,17,2,1,13.12,22,15.0013,15.0,191.0,,
2011,2,5,18,2,1,12.3,22,8.9981,14.0,198.0,,
2011,2,5,19,2,1,11.48,26,8.9981,3.0,142.0,,
2011,2,5,20,2,1,10.66,33,7.0015,3.0,98.0,,
2011,2,5,21,2,1,9.84,52,0.0,5.0,61.0,,
2011,2,5,22,2,1,9.84,44,0.0,0.0,41.0,,
2011,2,5,23,2,2,9.02,44,6.0032,0.0,20.0,,
2011,2,6,0,2,1,9.02,41,6.0032,0.0,15.0,,
2011,2,6,1,2,1,8.2,44,6.0032,0.0,9.0,,
2011,2,6,3,2,2,8.2,47,12.998,0.0,1.0,,
2011,2,6,4,2,1,8.2,51,12.998,0.0,1.0,,
2011,2,6,5,2,1,8.2,47,12.998,0.0,5.0,,
2011,2,6,6,2,1,8.2,55,15.0013,1.0,32.0,,
2011,2,6,7,2,2,8.2,55,15.0013,5.0,103.0,,
2011,2,6,8,2,2,9.02,55,11.0014,6.0,224.0,,
2011,2,6,9,2,1,9.84,52,19.0012,2.0,122.0,,
2011,2,6,10,2,1,10.66,41,26.0027,14.0,55.0,,
2011,2,6,11,2,1,13.94,34,19.9995,7.0,59.0,,
2011,2,6,12,2,1,15.58,32,22.0028,14.0,72.0,,
2011,2,6,13,2,1,17.22,30,23.9994,13.0,80.0,,
2011,2,6,14,2,1,18.86,28,27.9993,17.0,65.0,,
2011,2,6,15,2,1,18.86,28,27.9993,35.0,82.0,,
2011,2,6,16,2,1,18.86,31,26.0027,26.0,96.0,,
2011,2,6,17,2,1,18.86,28,19.0012,11.0,244.0,,
2011,2,6,18,2,1,16.4,40,15.0013,20.0,202.0,,
2011,2,6,19,2,1,13.94,53,15.0013,18.0,143.0,,
2011,2,6,20,2,1,15.58,43,12.998,10.0,108.0,,
2011,2,6,21,2,1,14.76,46,12.998,5.0,87.0,,
2011,2,6,22,2,1,13.94,53,12.998,12.0,61.0,,
2011,2,6,23,2,1,15.58,40,15.0013,2.0,31.0,,
2011,2,4,0,2,1,13.94,53,12.998,1.0,16.0,,
2011,2,4,1,2,1,13.94,53,15.0013,0.0,6.0,,
2011,2,4,2,2,2,13.94,53,15.0013,2.0,4.0,,
2011,2,4,3,2,1,13.94,53,12.998,3.0,1.0,,
2011,2,4,4,2,1,13.12,57,12.998,3.0,1.0,,
2011,2,4,5,2,1,13.12,66,6.0032,1.0,11.0,,
2011,2,4,6,2,1,12.3,70,8.9981,3.0,44.0,,
2011,2,4,7,2,1,13.12,57,7.0015,7.0,119.0,,
2011,2,4,8,2,1,13.12,57,6.0032,18.0,267.0,,
2011,2,4,9,2,1,14.76,57,12.998,16.0,163.0,,
2011,2,4,10,2,1,15.58,54,12.998,18.0,70.0,,
2011,2,4,11,2,2,18.04,44,16.9979,19.0,71.0,,
2011,2,4,12,2,1,19.68,41,15.0013,15.0,86.0,,
2011,2,4,13,2,1,22.14,34,15.0013,15.0,108.0,,
2011,2,4,14,2,1,24.6,31,15.0013,26.0,55.0,,
2011,2,4,15,2,1,24.6,28,16.9979,15.0,91.0,,
2011,2,4,16,2,2,22.96,35,19.9995,29.0,117.0,,
2011,2,4,17,2,2,23.78,32,19.9995,18.0,256.0,,
