datetime,temp,humidity,windspeed,casual,registered,hour,casual_mov_ave,registered_mov_ave,weather_1,weather_2,weather_3,weather_4,weekday_Fri,weekday_Mon,weekday_Sat,weekday_Sun,weekday_Thu,weekday_Tue,weekday_Wed,season_rev_1,season_rev_2,season_rev_3,season_rev_4,day_type_holiday,day_type_weekend,day_type_workingday
2011-01-09 05:00:00,3.28,53,12.998,0.0,1.0,5,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-09 06:00:00,4.1,49,19.0012,0.0,1.0,6,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-09 07:00:00,3.28,53,12.998,1.0,5.0,7,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-09 08:00:00,4.1,49,19.0012,0.0,10.0,8,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-09 09:00:00,4.92,46,35.0008,0.0,19.0,9,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-09 10:00:00,5.74,43,26.0027,0.0,49.0,10,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-09 11:00:00,6.56,40,35.0008,2.0,47.0,11,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-09 12:00:00,7.38,37,30.0026,4.0,79.0,12,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-09 13:00:00,8.2,34,30.0026,6.0,69.0,13,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-09 14:00:00,9.02,32,31.0009,8.0,64.0,14,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-09 15:00:00,9.02,35,23.9994,5.0,77.0,15,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-09 16:00:00,8.2,34,30.0026,13.0,79.0,16,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-09 17:00:00,7.38,37,26.0027,3.0,59.0,17,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-09 18:00:00,6.56,40,22.0028,4.0,44.0,18,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-09 19:00:00,6.56,43,22.0028,1.0,40.0,19,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-09 20:00:00,5.74,46,16.9979,0.0,38.0,20,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-09 21:00:00,5.74,46,27.9993,1.0,19.0,21,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-09 22:00:00,5.74,46,19.9995,5.0,10.0,22,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-09 23:00:00,4.92,50,12.998,0.0,6.0,23,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-10 00:00:00,4.92,50,19.0012,2.0,3.0,0,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-10 01:00:00,4.92,50,19.0012,1.0,0.0,1,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-10 02:00:00,4.92,50,15.0013,0.0,3.0,2,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-10 03:00:00,4.92,50,15.0013,0.0,1.0,3,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-10 04:00:00,4.1,54,8.9981,1.0,2.0,4,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-10 05:00:00,4.1,54,16.9979,0.0,3.0,5,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-10 06:00:00,4.92,50,19.0012,0.0,31.0,6,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-10 07:00:00,4.92,50,15.0013,2.0,75.0,7,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-10 08:00:00,4.92,50,19.0012,4.0,184.0,8,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-10 09:00:00,5.74,50,16.9979,2.0,92.0,9,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-10 10:00:00,5.74,50,19.9995,0.0,31.0,10,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-10 11:00:00,6.56,47,19.0012,2.0,28.0,11,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-10 12:00:00,8.2,40,19.0012,5.0,47.0,12,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-10 13:00:00,8.2,40,19.0012,4.0,50.0,13,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-10 14:00:00,8.2,40,15.0013,0.0,47.0,14,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-10 15:00:00,8.2,40,15.0013,2.0,43.0,15,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-10 16:00:00,8.2,40,8.9981,4.0,70.0,16,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-10 17:00:00,8.2,40,7.0015,4.0,174.0,17,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-10 18:00:00,8.2,40,15.0013,1.0,154.0,18,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-10 19:00:00,6.56,47,11.0014,3.0,92.0,19,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-10 20:00:00,6.56,50,11.0014,1.0,73.0,20,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-10 21:00:00,5.74,59,12.998,1.0,37.0,21,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-10 22:00:00,5.74,59,11.0014,2.0,22.0,22,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-10 23:00:00,5.74,59,11.0014,0.0,18.0,23,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-11 00:00:00,5.74,59,7.0015,2.0,10.0,0,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2011-01-11 01:00:00,5.74,59,11.0014,0.0,3.0,1,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2011-01-11 02:00:00,6.56,55,12.998,0.0,3.0,2,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2011-01-11 05:00:00,6.56,55,8.9981,0.0,6.0,5,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2011-01-11 06:00:00,6.56,55,8.9981,0.0,27.0,6,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2011-01-11 07:00:00,6.56,55,0.0,2.0,97.0,7,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2011-01-11 08:00:00,7.38,51,6.0032,3.0,214.0,8,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2011-01-11 09:00:00,7.38,51,11.0014,3.0,127.0,9,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2011-01-11 10:00:00,8.2,51,11.0014,3.0,51.0,10,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2011-01-11 11:00:00,8.2,47,8.9981,4.0,31.0,11,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2011-01-11 12:00:00,8.2,51,7.0015,2.0,55.0,12,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2011-01-11 13:00:00,8.2,59,6.0032,6.0,46.0,13,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2011-01-11 14:00:00,8.2,59,6.0032,3.0,60.0,14,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2011-01-11 15:00:00,6.56,80,6.0032,2.0,45.0,15,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2011-01-11 16:00:00,6.56,86,15.0013,4.0,72.0,16,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2011-01-11 17:00:00,6.56,86,15.0013,6.0,130.0,17,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2011-01-11 18:00:00,6.56,93,7.0015,1.0,94.0,18,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2011-01-11 19:00:00,6.56,93,0.0,0.0,51.0,19,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2011-01-11 20:00:00,6.56,93,12.998,0.0,32.0,20,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2011-01-11 21:00:00,6.56,86,6.0032,0.0,20.0,21,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2011-01-11 22:00:00,6.56,93,7.0015,1.0,28.0,22,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2011-01-11 23:00:00,6.56,93,6.0032,1.0,18.0,23,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2011-01-12 00:00:00,6.56,86,6.0032,0.0,7.0,0,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2011-01-12 01:00:00,6.56,86,7.0015,0.0,6.0,1,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2011-01-12 02:00:00,5.74,86,8.9981,0.0,1.0,2,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2011-01-12 05:00:00,5.74,86,11.0014,0.0,5.0,5,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2011-01-12 06:00:00,4.92,93,8.9981,0.0,16.0,6,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2011-01-12 07:00:00,5.74,69,8.9981,0.0,54.0,7,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2011-01-12 08:00:00,6.56,59,11.0014,3.0,125.0,8,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2011-01-12 09:00:00,6.56,59,22.0028,3.0,78.0,9,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2011-01-12 10:00:00,7.38,55,15.0013,0.0,39.0,10,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2011-01-12 11:00:00,8.2,51,26.0027,3.0,32.0,11,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2011-01-12 12:00:00,8.2,47,39.0007,3.0,52.0,12,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2011-01-12 13:00:00,9.02,44,23.9994,0.0,49.0,13,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2011-01-12 14:00:00,8.2,47,22.0028,0.0,44.0,14,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2011-01-12 15:00:00,8.2,47,27.9993,1.0,48.0,15,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2011-01-12 16:00:00,9.02,44,22.0028,5.0,63.0,16,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2011-01-12 17:00:00,8.2,47,23.9994,0.0,139.0,17,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2011-01-12 18:00:00,8.2,47,35.0008,2.0,135.0,18,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2011-01-12 19:00:00,7.38,47,27.9993,1.0,82.0,19,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2011-01-12 20:00:00,6.56,50,22.0028,2.0,54.0,20,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2011-01-12 21:00:00,6.56,55,22.0028,0.0,57.0,21,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2011-01-12 22:00:00,6.56,55,30.0026,1.0,32.0,22,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2011-01-12 23:00:00,5.74,59,27.9993,1.0,19.0,23,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2011-01-13 00:00:00,5.74,59,19.0012,1.0,6.0,0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2011-01-13 01:00:00,5.74,50,19.0012,0.0,2.0,1,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2011-01-13 02:00:00,5.74,50,23.9994,0.0,2.0,2,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2011-01-13 03:00:00,5.74,50,22.0028,0.0,3.0,3,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2011-01-13 04:00:00,5.74,50,16.9979,0.0,4.0,4,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2011-01-13 05:00:00,5.74,50,19.9995,0.0,3.0,5,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2011-01-13 06:00:00,4.92,54,8.9981,0.0,28.0,6,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2011-01-13 07:00:00,4.92,54,8.9981,0.0,72.0,7,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2011-01-13 08:00:00,5.74,50,12.998,5.0,197.0,8,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2011-01-13 09:00:00,5.74,50,22.0028,2.0,137.0,9,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2011-01-13 10:00:00,6.56,50,23.9994,2.0,36.0,10,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2011-01-13 11:00:00,8.2,44,30.0026,4.0,33.0,11,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2011-01-13 12:00:00,8.2,44,27.9993,3.0,49.0,12,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2011-01-13 13:00:00,9.02,41,30.0026,2.0,81.0,13,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2011-01-13 14:00:00,9.02,41,26.0027,3.0,39.0,14,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2011-01-13 15:00:00,9.84,38,19.9995,5.0,55.0,15,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2011-01-13 16:00:00,9.84,38,23.9994,2.0,76.0,16,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2011-01-13 17:00:00,8.2,40,19.0012,4.0,158.0,17,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2011-01-13 18:00:00,8.2,40,22.0028,3.0,141.0,18,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2011-01-13 19:00:00,6.56,47,16.9979,1.0,98.0,19,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2011-01-13 20:00:00,6.56,47,15.0013,0.0,64.0,20,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2011-01-13 21:00:00,5.74,46,19.9995,0.0,40.0,21,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2011-01-13 22:00:00,5.74,46,22.0028,0.0,30.0,22,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2011-01-13 23:00:00,4.92,50,12.998,1.0,14.0,23,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2011-01-14 00:00:00,4.92,50,12.998,0.0,14.0,0,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-14 01:00:00,4.1,54,11.0014,0.0,5.0,1,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-14 02:00:00,4.1,54,8.9981,0.0,1.0,2,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-14 03:00:00,4.1,54,7.0015,0.0,1.0,3,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-14 05:00:00,4.1,54,6.0032,0.0,8.0,5,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-14 06:00:00,4.1,54,0.0,0.0,17.0,6,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-14 07:00:00,4.1,74,11.0014,0.0,70.0,7,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-14 08:00:00,4.92,68,0.0,2.0,156.0,8,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-14 09:00:00,5.74,69,8.9981,0.0,117.0,9,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-14 10:00:00,7.38,55,12.998,4.0,40.0,10,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-14 11:00:00,7.38,51,19.0012,6.0,47.0,11,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-14 12:00:00,8.2,44,16.9979,2.0,59.0,12,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-14 13:00:00,9.02,37,26.0027,4.0,73.0,13,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-14 14:00:00,9.02,41,19.0012,5.0,59.0,14,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-14 15:00:00,9.84,38,11.0014,9.0,59.0,15,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-14 16:00:00,9.02,41,7.0015,3.0,87.0,16,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-14 17:00:00,9.02,41,11.0014,4.0,155.0,17,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-14 18:00:00,8.2,47,0.0,5.0,134.0,18,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-14 19:00:00,6.56,59,6.0032,3.0,89.0,19,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-14 20:00:00,7.38,59,0.0,0.0,68.0,20,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-14 21:00:00,6.56,69,0.0,4.0,48.0,21,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-14 22:00:00,6.56,69,0.0,2.0,34.0,22,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-14 23:00:00,7.38,55,0.0,1.0,26.0,23,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2011-01-15 00:00:00,7.38,55,0.0,3.0,25.0,0,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2011-01-15 01:00:00,6.56,59,6.0032,2.0,18.0,1,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2011-01-15 02:00:00,6.56,59,6.0032,0.0,12.0,2,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2011-01-15 03:00:00,6.56,59,0.0,1.0,7.0,3,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2011-01-15 04:00:00,6.56,59,0.0,0.0,5.0,4,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2011-01-15 05:00:00,6.56,59,0.0,0.0,1.0,5,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2011-01-15 06:00:00,5.74,63,7.0015,1.0,2.0,6,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2011-01-15 07:00:00,5.74,63,0.0,1.0,9.0,7,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2011-01-15 08:00:00,5.74,63,8.9981,1.0,22.0,8,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2011-01-15 09:00:00,6.56,64,8.9981,2.0,31.0,9,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2011-01-15 10:00:00,7.38,59,11.0014,2.0,57.0,10,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2011-01-15 11:00:00,8.2,55,15.0013,18.0,54.0,11,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2011-01-15 12:00:00,9.84,48,15.0013,15.0,74.0,12,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2011-01-15 13:00:00,11.48,38,19.9995,21.0,80.0,13,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2011-01-15 14:00:00,12.3,39,19.0012,26.0,92.0,14,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2011-01-15 15:00:00,13.12,36,12.998,21.0,108.0,15,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2011-01-15 16:00:00,13.94,34,12.998,33.0,95.0,16,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2011-01-15 17:00:00,13.12,36,19.0012,29.0,54.0,17,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2011-01-15 18:00:00,12.3,45,16.9979,15.0,69.0,18,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2011-01-15 19:00:00,13.12,39,16.9979,14.0,60.0,19,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2011-01-15 20:00:00,13.12,39,16.9979,6.0,35.0,20,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2011-01-15 21:00:00,13.12,39,15.0013,6.0,51.0,21,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2011-01-15 22:00:00,12.3,42,7.0015,0.0,26.0,22,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2011-01-15 23:00:00,12.3,45,19.0012,5.0,39.0,23,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2011-01-16 00:00:00,10.66,56,0.0,6.0,33.0,0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-16 01:00:00,10.66,56,8.9981,4.0,19.0,1,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-16 02:00:00,10.66,56,6.0032,3.0,13.0,2,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-16 03:00:00,9.02,69,0.0,9.0,6.0,3,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-16 04:00:00,10.66,56,11.0014,0.0,1.0,4,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-16 05:00:00,10.66,56,11.0014,1.0,1.0,5,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-16 06:00:00,10.66,56,11.0014,0.0,1.0,6,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-16 07:00:00,9.84,56,19.9995,0.0,3.0,7,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-16 08:00:00,9.02,55,19.0012,0.0,18.0,8,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-16 09:00:00,9.02,51,16.9979,3.0,29.0,9,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-16 10:00:00,9.02,51,19.0012,8.0,71.0,10,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-16 11:00:00,9.84,44,16.9979,23.0,70.0,11,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-16 12:00:00,9.84,41,19.0012,29.0,75.0,12,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-16 13:00:00,10.66,35,19.9995,23.0,95.0,13,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-16 14:00:00,11.48,36,16.9979,22.0,69.0,14,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-16 15:00:00,10.66,38,16.9979,35.0,78.0,15,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-16 16:00:00,9.84,38,15.0013,22.0,77.0,16,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-16 17:00:00,9.02,37,16.9979,23.0,82.0,17,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-16 18:00:00,8.2,40,11.0014,11.0,56.0,18,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-16 19:00:00,7.38,47,8.9981,14.0,47.0,19,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-16 20:00:00,7.38,47,11.0014,7.0,50.0,20,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-16 21:00:00,7.38,51,11.0014,6.0,22.0,21,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-16 22:00:00,8.2,49,8.9981,2.0,19.0,22,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-16 23:00:00,8.2,40,7.0015,0.0,18.0,23,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2011-01-17 00:00:00,8.2,47,15.0013,1.0,16.0,0,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2011-01-17 01:00:00,8.2,44,12.998,1.0,15.0,1,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2011-01-17 02:00:00,7.38,43,16.9979,0.0,8.0,2,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2011-01-17 03:00:00,7.38,43,12.998,0.0,2.0,3,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2011-01-17 04:00:00,7.38,43,8.9981,1.0,2.0,4,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2011-01-17 05:00:00,7.38,43,11.0014,0.0,1.0,5,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2011-01-17 06:00:00,7.38,43,12.998,0.0,5.0,6,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2011-01-17 07:00:00,6.56,50,8.9981,4.0,9.0,7,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2011-01-17 08:00:00,6.56,47,15.0013,3.0,30.0,8,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2011-01-17 09:00:00,6.56,47,15.0013,8.0,39.0,9,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
